Plot,RGR,survived,WD,SLA,DBH,sp
11,0.00638928919015447,0,0.5614008,6.29434163,10.0648845210432,Hemiangium_excelsum
11,0.00122296845161829,0,0.5614008,6.29434163,12.657563393661,Hemiangium_excelsum
11,0.0654304365022229,0,0.77574754,13.7817175,11.7488676352574,Gliricidia_sepium
11,0.0310963394266515,1,0.77574754,13.7817175,0.0,Gliricidia_sepium
11,0.0090399259794629,1,0.67323866,7.35424053,0.0,Luehea_speciosa
11,0.0555386203090587,1,0.77574754,13.7817175,13.0039859413055,Gliricidia_sepium
11,0.0352721387144452,1,0.77574754,13.7817175,10.2091295952228,Gliricidia_sepium
11,0.0660095095151263,1,0.64470333,9.25563634,20.1233521486244,Lonchocarpus_rugosus
11,0.046924006338084,1,0.77574754,13.7817175,12.3953408786403,Gliricidia_sepium
11,0.0168765046461585,0,0.67323866,7.35424053,13.8744986488235,Luehea_speciosa
11,0.0267153196884755,1,0.77574754,13.7817175,10.1,Gliricidia_sepium
11,0.0110615214767478,1,0.77574754,13.7817175,10.2,Gliricidia_sepium
11,0.0425595061759911,1,0.87234689,7.90816299,0.0,Ateleia_herbert-smithii
11,0.0242412695289755,1,0.77574754,13.7817175,14.7217099034552,Gliricidia_sepium
11,0.00843566437662657,0,0.18248994,11.2485639,14.1406929696932,Cochlospermum_vitifolium
11,0.00684877855996024,0,0.77574754,13.7817175,11.7843521198387,Gliricidia_sepium
11,0.0115846946303209,0,0.77574754,13.7817175,12.6562901541162,Gliricidia_sepium
11,0.000722266731179477,0,0.77574754,13.7817175,10.5,Gliricidia_sepium
11,0.0238300801386266,0,0.77574754,13.7817175,11.4403239640688,Gliricidia_sepium
11,0.0149073506554958,0,0.67070618,6.87157179,18.8671775214412,Swietenia_macrophylla
11,0.0149073506554958,0,0.67070618,6.87157179,18.8671775214412,Swietenia_macrophylla
11,0.0467852554507053,1,0.74366273,7.4861881,15.1270846112385,Rehdera_trinervis
11,0.0427413088690445,1,0.77574754,13.7817175,0.0,Gliricidia_sepium
11,0.00126134601702699,0,0.67070618,6.87157179,17.7916732472209,Swietenia_macrophylla
11,0.0292316980175862,1,0.77574754,13.7817175,10.2683352340529,Gliricidia_sepium
11,0.0066114617177413,1,0.67323866,7.35424053,10.0757577529117,Luehea_speciosa
11,0.082496212284767,1,0.87234689,7.90816299,13.8709972400754,Ateleia_herbert-smithii
11,0.0331966653668494,1,0.87234689,7.90816299,11.1968451720511,Ateleia_herbert-smithii
11,0.0160701815662292,0,0.67323866,7.35424053,0.0,Luehea_speciosa
11,0.0386217351803411,1,0.77574754,13.7817175,11.0301380477109,Gliricidia_sepium
11,0.0568579642467695,1,0.87234689,7.90816299,10.7744479530852,Ateleia_herbert-smithii
11,0.0110975192922034,0,0.67323866,7.35424053,17.175338051549,Luehea_speciosa
11,0.0204323718155948,0,0.64470333,9.25563634,12.880853538182,Lonchocarpus_rugosus
11,0.0576109151512565,1,0.74366273,7.4861881,19.0616141661612,Rehdera_trinervis
11,0.0043927385793463,0,0.64470333,9.25563634,0.0,Lonchocarpus_rugosus
11,0.00732480101445177,0,0.67323866,7.35424053,12.2514648100852,Luehea_speciosa
11,0.021741537575255,0,0.67070618,6.87157179,18.3632479300566,Swietenia_macrophylla
11,0.0405292413222522,1,0.87234689,7.90816299,16.6084057194302,Ateleia_herbert-smithii
11,0.0828189076746959,1,0.87234689,7.90816299,12.111740905507,Ateleia_herbert-smithii
11,0.0406680722076516,1,0.87234689,7.90816299,12.5237859854436,Ateleia_herbert-smithii
11,0.0273395472740536,1,0.87234689,7.90816299,0.0,Ateleia_herbert-smithii
11,0.0234569094261534,1,0.77574754,13.7817175,13.476661986832,Gliricidia_sepium
11,0.0155283681077081,1,0.67323866,7.35424053,15.5357240197212,Luehea_speciosa
11,0.00989177254974249,0,0.67070618,6.87157179,14.8537943707651,Swietenia_macrophylla
11,0.0460025740054881,1,0.55061311,10.5184876,13.5834620213749,Cordia_alliodora
11,0.0634388934101673,1,0.74366273,7.4861881,14.8322282651557,Rehdera_trinervis
11,0.00872396078406101,0,0.67323866,7.35424053,12.6468620386463,Luehea_speciosa
11,0.00872396078406101,0,0.67323866,7.35424053,12.6468620386463,Luehea_speciosa
11,0.0271861584931505,1,0.77574754,13.7817175,10.4960788898892,Gliricidia_sepium
12,0.00509626169354283,1,0.55061311,10.5184876,17.2288648081661,Cordia_alliodora
12,0.0108405561041338,1,0.67323866,7.35424053,25.0700000959525,Luehea_speciosa
12,0.00453600097995288,0,0.40510321,5.47833132,22.7763521582197,Simarouba_glauca
12,0.017430402533281,0,0.44781739,10.136324,35.6527380496299,Cedrela_odorata
12,0.0175722218432455,1,0.80318011,6.7699511,28.1559211484918,Dalbergia_retusa
12,0.00350223909395275,0,0.76830896,9.21901919,59.4228676160669,Acosmium_panamensis
12,0.00118878261942479,1,0.5614008,6.29434163,12.5031324031235,Hemiangium_excelsum
12,0.00968257775274139,0,0.5614008,6.29434163,16.6847859566579,Hemiangium_excelsum
12,0.00369001373577227,0,0.5614008,6.29434163,10.2,Hemiangium_excelsum
12,0.0277047911828312,1,0.64470333,9.25563634,13.3812845479099,Lonchocarpus_rugosus
12,0.00425231950612703,1,0.7371692,8.75698686,15.0958112757413,Guazuma_ulmifolia
12,0.00939531324514054,0,0.0,0.0,81.8462704604297,Bombacopsis_quinata
12,0.0110959534902397,1,0.5614008,6.29434163,13.4655211408156,Hemiangium_excelsum
12,0.0100209516220588,1,0.5614008,6.29434163,32.6878028328484,Hemiangium_excelsum
12,0.00710861960637299,0,0.5614008,6.29434163,12.603031011647,Hemiangium_excelsum
12,0.0236082079780382,1,0.0,0.0,15.6214422893073,Casearia_tremula
12,0.0216395143039461,1,0.7263735,8.22539818,11.8818056407492,Genipa_americana
12,0.00174002792891903,1,0.68466068,9.19389499,22.1120450799367,Eugenia_salamensis
12,0.00481998689471341,0,0.18248994,11.2485639,22.8308225361302,Cochlospermum_vitifolium
12,0.0238249714973371,1,0.77475077,11.7948688,20.1453662265094,Calycophyllum_candidissimum
12,0.00129997977583285,0,0.35997774,9.02138266,28.2270563403256,Bursera_simaruba
12,0.00322343208107334,0,0.5614008,6.29434163,11.1521521255959,Hemiangium_excelsum
12,0.00383326459430311,0,0.7371692,8.75698686,25.586580289042,Guazuma_ulmifolia
12,0.0193200370676068,1,0.5614008,6.29434163,11.7307746674832,Hemiangium_excelsum
12,0.000787856460438885,1,0.5614008,6.29434163,23.76,Hemiangium_excelsum
12,0.00421106846030117,1,0.77475077,11.7948688,12.5027633974991,Calycophyllum_candidissimum
12,0.0145885730035764,0,0.7371692,8.75698686,12.8692845095289,Guazuma_ulmifolia
12,0.00450364434007389,0,0.18248994,11.2485639,28.7,Cochlospermum_vitifolium
12,0.00183977321073714,1,0.5614008,6.29434163,11.3331042281631,Hemiangium_excelsum
12,0.00591233269963354,0,0.5614008,6.29434163,17.6940591578217,Hemiangium_excelsum
12,0.003062318637161,0,0.5614008,6.29434163,14.0759746713213,Hemiangium_excelsum
12,0.0150304641765162,1,0.67323866,7.35424053,17.5885549795538,Luehea_speciosa
12,0.00743585733352781,1,0.58222739,12.1402741,20.242552133272,Sebastiania_pavoniana
12,0.0250145597457623,0,0.58222739,12.1402741,11.6405915782167,Sebastiania_pavoniana
12,0.0100931437170892,0,0.62748828,6.36551455,15.2521014298576,Schoepfia_schreberi
12,0.00370655418152488,1,0.60359178,6.1931364,25.3482958466798,Licania_arborea
13,0.0167909078010666,0,0.80433333,7.57726323,10.5020253862501,Tabebuia_ochracea
13,0.0246153039794956,1,0.73283575,11.3829549,11.1482845383146,Lysiloma_divaricatum
13,0.0266626319151344,1,0.74366273,7.4861881,10.7110394545399,Rehdera_trinervis
13,0.00184173457778769,1,0.74366273,7.4861881,10.3272225629969,Rehdera_trinervis
13,0.0104742900146753,0,0.74366273,7.4861881,11.954293038779,Rehdera_trinervis
13,0.0104742900146753,0,0.74366273,7.4861881,11.954293038779,Rehdera_trinervis
13,0.0104077653945476,1,0.74366273,7.4861881,13.8329662764047,Rehdera_trinervis
13,0.0104077653945476,1,0.74366273,7.4861881,13.8329662764047,Rehdera_trinervis
13,0.0370177307872575,1,0.74366273,7.4861881,0.0,Rehdera_trinervis
13,0.034648957978936,1,0.73283575,11.3829549,12.695501447129,Lysiloma_divaricatum
13,0.0303932143005028,1,0.73283575,11.3829549,10.473160578084,Lysiloma_divaricatum
13,0.0493539523362578,1,0.73283575,11.3829549,0.0,Lysiloma_divaricatum
13,0.0295965446505333,1,0.74366273,7.4861881,13.6342902116877,Rehdera_trinervis
13,0.0295965446505333,1,0.74366273,7.4861881,13.6342902116877,Rehdera_trinervis
13,0.0139843568368883,1,0.74366273,7.4861881,12.905208485112,Rehdera_trinervis
13,0.00962739589931472,0,0.73283575,11.3829549,11.0958761069361,Lysiloma_divaricatum
13,0.036414495655515,1,0.73283575,11.3829549,10.2145408632879,Lysiloma_divaricatum
13,0.0372403354791229,1,0.73283575,11.3829549,12.3920056925636,Lysiloma_divaricatum
13,0.0152356547086625,1,0.73283575,11.3829549,23.1380085388453,Lysiloma_divaricatum
13,0.0152356547086625,1,0.73283575,11.3829549,23.1380085388453,Lysiloma_divaricatum
13,0.0342221616840748,0,0.74366273,7.4861881,14.614504303006,Rehdera_trinervis
13,0.0342221616840748,0,0.74366273,7.4861881,14.614504303006,Rehdera_trinervis
13,0.00405010143413564,1,0.74366273,7.4861881,13.7595887799111,Rehdera_trinervis
13,0.000113738112677009,1,0.53552067,8.13852171,22.9889239851783,Godmania_aesculifolia
13,0.00115619327673544,1,0.53552067,8.13852171,12.6068985989282,Godmania_aesculifolia
13,0.0508959513049621,1,0.70049762,15.9112957,12.4441972055325,Luehea_candida
13,0.0163037856224819,1,0.70049762,15.9112957,15.4159803255039,Luehea_candida
13,0.0185351529165971,0,0.70049762,15.9112957,15.0141718576634,Luehea_candida
13,0.016264666070422,1,0.70049762,15.9112957,12.9938141604041,Luehea_candida
13,0.016264666070422,1,0.70049762,15.9112957,12.9938141604041,Luehea_candida
13,0.0286240320809137,1,0.70049762,15.9112957,12.5754986200377,Luehea_candida
13,0.00075190058643404,0,0.80318011,6.7699511,12.2163929591385,Dalbergia_retusa
13,0.0454563819413845,1,0.74366273,7.4861881,0.0,Rehdera_trinervis
13,0.0127961916116219,1,0.70049762,15.9112957,10.283078880294,Luehea_candida
